interval,value
original_residuals_step_3,-1.0478878e-05
original_residuals_step_3,-0.00017103992
original_residuals_step_3,7.58157e-05
original_residuals_step_3,6.763145e-05
original_residuals_step_3,8.161183e-05
original_residuals_step_3,0.00010544331
original_residuals_step_3,0.00011013704
original_residuals_step_3,0.000109641565
original_residuals_step_3,7.15248e-05
original_residuals_step_3,5.8067737e-05
original_residuals_step_3,8.520082e-05
original_residuals_step_3,0.00010203512
original_residuals_step_3,9.780201e-05
original_residuals_step_3,6.312148e-05
original_residuals_step_3,-2.41269e-05
original_residuals_step_3,-5.7267025e-06
original_residuals_step_3,0.0001006581
original_residuals_step_3,5.0329814e-05
original_residuals_step_3,8.4070605e-05
original_residuals_step_3,3.0038922e-05
original_residuals_step_3,5.1390576e-05
original_residuals_step_3,2.0813852e-05
original_residuals_step_3,3.609081e-05
original_residuals_step_3,8.669153e-05
original_residuals_step_3,7.261232e-05
original_residuals_step_3,7.840179e-06
original_residuals_step_3,7.921559e-05
original_residuals_step_3,0.00010608854
original_residuals_step_3,0.000115574614
original_residuals_step_3,8.125199e-05
original_residuals_step_3,0.00011598933
original_residuals_step_3,8.634251e-05
original_residuals_step_3,6.590052e-05
original_residuals_step_3,6.2513594e-05
original_residuals_step_3,8.0351514e-05
original_residuals_step_3,4.4875676e-05
original_residuals_step_3,8.3836465e-05
original_residuals_step_3,-0.00016543397
original_residuals_step_3,6.9525464e-05
original_residuals_step_3,9.3483904e-05
original_residuals_step_3,1.7446095e-05
original_residuals_step_3,0.000114819355
original_residuals_step_3,8.396352e-05
original_residuals_step_3,9.587471e-05
original_residuals_step_3,9.071268e-05
original_residuals_step_3,-7.347634e-05
original_residuals_step_3,1.634311e-06
original_residuals_step_3,3.3107943e-05
original_residuals_step_3,5.0735238e-05
original_residuals_step_3,0.00011329
original_residuals_step_3,8.797493e-05
original_residuals_step_3,0.000108254186
original_residuals_step_3,0.000113481794
original_residuals_step_3,0.00011012287
original_residuals_step_3,0.00011369107
original_residuals_step_3,-4.2952073e-05
original_residuals_step_3,9.170007e-05
original_residuals_step_3,8.4830346e-05
original_residuals_step_3,8.725985e-05
original_residuals_step_3,4.8611728e-05
original_residuals_step_3,5.2108728e-05
original_residuals_step_3,6.201173e-05
original_residuals_step_3,0.000100582816
original_residuals_step_3,9.31367e-05
original_residuals_step_3,9.737561e-05
original_residuals_step_3,0.000115422976
original_residuals_step_3,0.00010461171
original_residuals_step_3,8.7958266e-05
original_residuals_step_3,-0.00030733994
original_residuals_step_3,-0.0006454802
original_residuals_step_3,0.00013168699
original_residuals_step_3,0.00010378274
original_residuals_step_3,-4.7836947e-05
original_residuals_step_3,6.814534e-05
original_residuals_step_3,5.4612632e-05
original_residuals_step_3,6.2046885e-05
original_residuals_step_3,-8.472815e-05
original_residuals_step_3,-0.00020336817
original_residuals_step_3,4.9479124e-05
original_residuals_step_3,7.117539e-05
original_residuals_step_3,4.904507e-05
original_residuals_step_3,5.682365e-05
original_residuals_step_3,6.3140644e-05
original_residuals_step_3,4.0210245e-05
original_residuals_step_3,2.3099368e-05
original_residuals_step_3,1.9780971e-05
original_residuals_step_3,-1.894006e-05
original_residuals_step_3,7.511989e-05
original_residuals_step_3,-0.0005042254
original_residuals_step_3,-5.3819473e-05
original_residuals_step_3,-0.00048637536
original_residuals_step_3,-3.8854632e-05
original_residuals_step_3,7.77395e-05
original_residuals_step_3,-6.500518e-05
original_residuals_step_3,3.7803635e-05
original_residuals_step_3,-0.00010689792
original_residuals_step_3,0.00016064766
original_residuals_step_4,-0.0014672484
original_residuals_step_4,0.00064128265
original_residuals_step_4,-2.7393246e-05
original_residuals_step_4,0.00032804167
original_residuals_step_4,4.9003385e-05
original_residuals_step_4,7.9989004e-05
original_residuals_step_4,-0.0001294687
original_residuals_step_4,-0.0003079127
original_residuals_step_4,-7.228891e-05
original_residuals_step_4,0.00010408573
original_residuals_step_4,5.3815347e-05
original_residuals_step_4,5.6690835e-05
original_residuals_step_4,-0.00013576857
original_residuals_step_4,-3.638347e-05
original_residuals_step_4,3.6194528e-05
original_residuals_step_4,4.608328e-05
original_residuals_step_4,6.75586e-05
original_residuals_step_4,8.029048e-05
original_residuals_step_4,2.2989843e-05
original_residuals_step_4,-0.00017716897
original_residuals_step_4,4.8811642e-05
original_residuals_step_4,-9.9563855e-05
original_residuals_step_4,-5.021249e-05
original_residuals_step_4,-0.00016079974
original_residuals_step_4,2.5138252e-05
original_residuals_step_4,4.9579037e-05
original_residuals_step_4,-0.001338644
original_residuals_step_4,6.317015e-05
original_residuals_step_4,6.046366e-05
original_residuals_step_4,-2.4172521e-05
original_residuals_step_4,2.4421097e-05
original_residuals_step_4,8.946861e-05
original_residuals_step_4,0.0001179157
original_residuals_step_4,0.0001169305
original_residuals_step_4,9.384155e-05
original_residuals_step_4,9.184335e-05
original_residuals_step_4,8.4149215e-05
original_residuals_step_4,-0.0002942222
original_residuals_step_4,8.433287e-05
original_residuals_step_4,-0.0001826854
original_residuals_step_4,8.739281e-05
original_residuals_step_4,0.0001024063
original_residuals_step_4,1.1817345e-05
original_residuals_step_4,-9.186466e-06
original_residuals_step_4,-9.916587e-05
original_residuals_step_4,5.4615455e-05
original_residuals_step_4,-0.000158677
original_residuals_step_4,3.7437938e-05
original_residuals_step_4,-0.000520321
original_residuals_step_4,1.06359075e-05
original_residuals_step_4,2.6342546e-05
original_residuals_step_4,-1.14751165e-05
original_residuals_step_4,1.5544763e-05
original_residuals_step_4,3.048499e-05
original_residuals_step_4,-2.8258168e-05
original_residuals_step_4,-1.1989556e-05
original_residuals_step_4,-0.00019438093
original_residuals_step_4,-0.00041034675
original_residuals_step_4,1.2881304e-05
original_residuals_step_4,4.916059e-05
original_residuals_step_4,8.8576395e-05
original_residuals_step_4,6.287865e-05
original_residuals_step_4,-0.00020547588
original_residuals_step_4,6.733954e-05
original_residuals_step_4,-3.906127e-06
original_residuals_step_4,6.6933935e-05
original_residuals_step_4,3.1677875e-05
original_residuals_step_4,-0.00017040159
original_residuals_step_4,3.0523748e-05
original_residuals_step_4,-2.9732473e-07
original_residuals_step_4,-5.701342e-05
original_residuals_step_4,2.2750835e-05
original_residuals_step_4,-4.1244886e-05
original_residuals_step_4,1.782884e-05
original_residuals_step_4,-0.00025633856
original_residuals_step_4,3.8456194e-05
original_residuals_step_4,-1.6673352e-05
original_residuals_step_4,-7.791318e-05
original_residuals_step_4,-6.9076326e-05
original_residuals_step_4,2.398606e-05
original_residuals_step_4,2.3892306e-05
original_residuals_step_4,1.8886363e-05
original_residuals_step_4,1.0113305e-05
original_residuals_step_4,-2.0654057e-05
original_residuals_step_4,8.486372e-05
original_residuals_step_4,9.26816e-05
original_residuals_step_4,-0.00011778093
original_residuals_step_4,-1.6859602e-05
original_residuals_step_4,-0.00025428046
original_residuals_step_4,-3.922928e-05
original_residuals_step_4,4.868032e-05
original_residuals_step_4,1.2957527e-05
original_residuals_step_4,5.333386e-06
original_residuals_step_4,-8.732088e-06
original_residuals_step_4,-0.000118669646
original_residuals_step_4,-0.00039683635
original_residuals_step_4,-3.1845702e-05
original_residuals_step_4,5.0157905e-05
original_residuals_step_4,-0.00014398678
original_residuals_step_4,-3.7616366e-05
original_residuals_step_4,-7.286579e-05
original_residuals_step_4,-4.920298e-05
original_residuals_step_4,-0.00012393773
original_residuals_step_4,-4.05638e-05
original_residuals_step_5,2.251732e-05
original_residuals_step_5,5.8838254e-05
original_residuals_step_5,-2.94106e-05
original_residuals_step_5,-2.282938e-05
original_residuals_step_5,9.93094e-06
original_residuals_step_5,5.2835632e-05
original_residuals_step_5,5.3595104e-05
original_residuals_step_5,4.6070578e-05
original_residuals_step_5,0.0001017312
original_residuals_step_5,5.296249e-05
original_residuals_step_5,8.4138825e-05
original_residuals_step_5,3.5976984e-05
original_residuals_step_5,6.9335634e-05
original_residuals_step_5,7.108496e-05
original_residuals_step_5,9.087039e-05
original_residuals_step_5,8.196637e-05
original_residuals_step_5,8.852848e-05
original_residuals_step_5,3.304096e-05
original_residuals_step_5,6.95879e-05
original_residuals_step_5,3.935543e-05
original_residuals_step_5,1.3615063e-06
original_residuals_step_5,-4.2745756e-05
original_residuals_step_5,3.630579e-05
original_residuals_step_5,3.95104e-05
original_residuals_step_5,6.736373e-05
original_residuals_step_5,6.711686e-05
original_residuals_step_5,-4.7107853e-05
original_residuals_step_5,1.0721284e-05
original_residuals_step_5,6.661669e-05
original_residuals_step_5,7.592513e-05
original_residuals_step_5,9.141493e-05
original_residuals_step_5,0.0001189531
original_residuals_step_5,9.3157345e-05
original_residuals_step_5,0.00010706544
original_residuals_step_5,9.381971e-05
original_residuals_step_5,0.000102802456
original_residuals_step_5,8.24358e-05
original_residuals_step_5,0.00011162726
original_residuals_step_5,9.5596144e-05
original_residuals_step_5,4.7726666e-05
original_residuals_step_5,0.00010035663
original_residuals_step_5,9.4235555e-05
original_residuals_step_5,6.961046e-05
original_residuals_step_5,7.3022806e-05
original_residuals_step_5,9.9401106e-05
original_residuals_step_5,5.5268072e-05
original_residuals_step_5,5.8747428e-05
original_residuals_step_5,8.443497e-05
original_residuals_step_5,0.00010500798
original_residuals_step_5,0.000102816324
original_residuals_step_5,8.720628e-05
original_residuals_step_5,8.110006e-05
original_residuals_step_5,-0.00091131625
original_residuals_step_5,-5.3923242e-05
original_residuals_step_5,7.633298e-05
original_residuals_step_5,0.00010466045
original_residuals_step_5,9.2820905e-05
original_residuals_step_5,0.00010937368
original_residuals_step_5,0.00011400836
original_residuals_step_5,3.61732e-05
original_residuals_step_5,3.2004107e-05
original_residuals_step_5,8.1529695e-05
original_residuals_step_5,3.889884e-05
original_residuals_step_5,8.307716e-05
original_residuals_step_5,8.958909e-05
original_residuals_step_5,0.0001111747
original_residuals_step_5,9.7380645e-05
original_residuals_step_5,5.6952224e-05
original_residuals_step_5,2.539566e-05
original_residuals_step_5,7.073384e-05
original_residuals_step_5,4.65275e-05
original_residuals_step_5,4.625621e-05
original_residuals_step_5,3.9805724e-05
original_residuals_step_5,6.945125e-05
original_residuals_step_5,5.0051385e-05
