interval,value
original_residuals_step_5,-3.7601152e-05
original_residuals_step_5,5.5811e-05
original_residuals_step_5,-4.0338586e-05
original_residuals_step_5,3.3587206e-05
original_residuals_step_5,-3.9349507e-06
original_residuals_step_5,6.296918e-05
original_residuals_step_5,6.229566e-07
original_residuals_step_5,1.7514518e-05
original_residuals_step_5,-4.816108e-05
original_residuals_step_5,3.1142255e-05
original_residuals_step_5,-1.2297365e-05
original_residuals_step_5,2.5293593e-05
original_residuals_step_5,-1.0817741e-05
original_residuals_step_5,3.9447797e-05
original_residuals_step_5,-1.7825732e-05
original_residuals_step_5,-0.00016568636
original_residuals_step_5,4.4353976e-05
original_residuals_step_5,2.679558e-05
original_residuals_step_5,2.7424321e-06
original_residuals_step_5,-0.003964265
original_residuals_step_5,-0.00027183356
original_residuals_step_5,0.00017429257
original_residuals_step_5,0.00012847359
original_residuals_step_5,-4.218196e-05
original_residuals_step_5,0.00015895875
original_residuals_step_5,6.1708415e-06
original_residuals_step_5,0.00014256862
original_residuals_step_5,0.00020509178
original_residuals_step_5,0.00021976611
original_residuals_step_5,-1.7583769e-05
original_residuals_step_5,0.00018270256
original_residuals_step_5,-2.7970731e-05
original_residuals_step_5,0.00018816677
original_residuals_step_5,-0.00025826594
original_residuals_step_5,-0.00084889226
original_residuals_step_5,0.00021919898
original_residuals_step_5,0.00019359481
original_residuals_step_5,0.00019521835
original_residuals_step_5,-0.00036682238
original_residuals_step_5,-0.00016647959
original_residuals_step_5,-0.0008054884
original_residuals_step_5,0.00015207757
original_residuals_step_5,0.00015580191
original_residuals_step_5,0.00020769164
original_residuals_step_6,2.2760396e-05
original_residuals_step_6,8.211839e-05
original_residuals_step_6,6.601947e-05
original_residuals_step_6,7.8816855e-05
original_residuals_step_6,4.441844e-05
original_residuals_step_6,8.452444e-06
original_residuals_step_6,9.760937e-05
original_residuals_step_6,-0.00013452538
original_residuals_step_6,2.8162482e-05
original_residuals_step_6,5.640858e-05
original_residuals_step_6,5.7967583e-05
original_residuals_step_6,5.284036e-05
original_residuals_step_6,6.2046005e-05
original_residuals_step_6,7.303807e-05
original_residuals_step_6,6.198326e-05
original_residuals_step_6,2.3630593e-05
original_residuals_step_6,5.8000653e-05
original_residuals_step_6,5.1679166e-05
original_residuals_step_6,1.1470664e-05
original_residuals_step_6,7.027523e-05
original_residuals_step_6,5.005043e-05
original_residuals_step_6,3.141893e-05
original_residuals_step_6,5.387825e-06
original_residuals_step_6,7.681985e-05
original_residuals_step_6,6.171378e-05
original_residuals_step_6,3.6077858e-05
original_residuals_step_6,4.2252825e-05
original_residuals_step_6,4.2562882e-05
original_residuals_step_6,7.5563614e-05
original_residuals_step_6,7.162073e-05
original_residuals_step_6,6.939079e-05
original_residuals_step_6,8.167225e-05
original_residuals_step_6,7.4474105e-05
original_residuals_step_6,4.291423e-05
original_residuals_step_6,5.570236e-05
original_residuals_step_6,7.261194e-05
original_residuals_step_6,9.887068e-05
original_residuals_step_6,5.054619e-05
original_residuals_step_6,8.353545e-05
original_residuals_step_6,7.5474e-05
original_residuals_step_6,3.056587e-05
original_residuals_step_6,-2.5200396e-05
original_residuals_step_6,6.54588e-05
original_residuals_step_6,3.9247327e-05
original_residuals_step_6,7.0731476e-05
original_residuals_step_6,6.5484055e-05
original_residuals_step_6,8.1524835e-05
original_residuals_step_6,8.6812724e-05
original_residuals_step_6,6.8897345e-05
original_residuals_step_6,7.346829e-05
original_residuals_step_6,4.87695e-05
original_residuals_step_6,1.7528379e-05
original_residuals_step_6,-0.00088651915
original_residuals_step_6,0.00019735776
original_residuals_step_6,9.3917915e-06
original_residuals_step_6,5.9687154e-05
original_residuals_step_6,8.3758016e-05
original_residuals_step_6,6.493397e-05
original_residuals_step_6,7.47104e-05
original_residuals_step_6,2.9478608e-05
original_residuals_step_6,6.585951e-05
original_residuals_step_6,7.392298e-05
original_residuals_step_6,7.460313e-05
original_residuals_step_6,7.36394e-05
original_residuals_step_6,-0.0004532914
original_residuals_step_6,4.8195656e-05
original_residuals_step_6,1.5841462e-05
original_residuals_step_6,2.6489288e-06
original_residuals_step_6,4.6637815e-05
original_residuals_step_6,2.4142268e-05
original_residuals_step_6,4.191623e-05
original_residuals_step_6,8.025179e-05
original_residuals_step_6,7.368896e-05
original_residuals_step_6,0.00016981993
original_residuals_step_6,1.4267833e-05
original_residuals_step_6,3.180935e-05
original_residuals_step_6,2.9734416e-05
original_residuals_step_6,5.8291575e-05
original_residuals_step_6,0.00018832248
